file,emotion,text,speaker,aug_text
Ses03M_impro07_F016,hap,man i'm just so happy for you. i just--,Ses03F,"Man, I'm so happy for you. I just..."
Ses03M_impro07_F017,hap,"well, i'm happy for you but i'm happy for me cause that means you're going to stay.",Ses03F,"I'm happy for you, but I'm happy for me because it means you're staying."
Ses03M_impro07_F018,hap,oh great. i would love to go.,Ses03F,"Oh, great. I'd love to go."
Ses03M_impro07_F019,hap,mmmm some miso soup.,Ses03F,Mm-hmm. Some Miso soup.
Ses03M_impro07_F023,neu,oh my god. i am so proud of you.,Ses03F,"Oh, my God, I'm so proud of you."
Ses03M_impro07_M002,hap,guess who got into u.s.c.?,Ses03M,Guess who's in the U.S.?
Ses03M_impro07_M003,hap,"me. yeah, i did.",Ses03M,"I, yeah, I did."
Ses03M_impro07_M004,hap,yeah.,Ses03M,Yeah.
Ses03M_impro07_M005,hap,i got into the...,Ses03M,I'm in...
Ses03M_impro07_M006,hap,i got into cinema production.,Ses03M,I'm in the movie making.
Ses03M_impro07_M007,hap,yeah.,Ses03M,Yeah.
Ses03M_impro07_M008,hap,no. it's like it's harder than getting into harvard.,Ses03M,"No, it's like it's harder than getting into Harvard."
Ses03M_impro07_M009,neu,what does that mean?,Ses03M,What does that mean?
Ses03M_impro07_M010,hap,holy shit...,Ses03M,Holy shit...
Ses03M_impro07_M011,hap,this will be like high school but even better.,Ses03M,It would be like high school but better.
Ses03M_impro07_M013,hap,"i have some bad news. i was like what? she's like not really you got into u.s.c. and i was like, i was like oh my god. i was about to tear my own hair out.",Ses03M,I have some bad news. What do I look like?
Ses03M_impro07_M014,hap,yeah. this is so crazy. i mean i didn't get into any other school but i got into the school i wanted.,Ses03M,"I mean, I didn't go to any other school, but I went to the school I wanted."
Ses03M_impro07_M015,hap,oh my god the first minute i got it i sent it back in.,Ses03M,"Oh, my God, I got it the first minute I brought it back."
Ses03M_impro07_M016,hap,so...,Ses03M,So...
Ses03M_impro07_M017,hap,this is so exciting. this is like a new chapter in our lives.,Ses03M,It's so exciting. It's like a new chapter in our lives.
Ses03M_impro07_M018,hap,"we're doing what we want to do, then four years later we're going to be working professionals, making money, sipping martinis every day.",Ses03M,"We're doing what we want to do, and then four years later we'll be professionals, making money, drinking martini every day."
Ses03M_impro07_M019,hap,thank you,Ses03M,Thank you. Thank you.
Ses03M_impro07_M020,hap,and tonight my parents want to take me out to sushi and they said i could bring you.,Ses03M,My parents wanted to take me out for sushi tonight. They said I could take you.
Ses03M_impro07_M022,hap,yeah and they said get whatever you want and...,Ses03M,"They say you take whatever you want, and then..."
Ses03M_impro07_M023,hap,some miso soup. you can get whatever. you can get a vat full of miso soup. god.,Ses03M,Have some mist soup. I can buy anything. A bottle full of mist soup.
Ses03M_impro07_M024,hap,this is going to be so great. i have so many great ideas.,Ses03M,This is gonna be great. I've got a lot of great ideas.
Ses03M_impro07_M025,hap,"it took them, oh man, it took them like, i mean what it's like april now and any letters that come in april are usually the rejection letters so i was just like...",Ses03M,"It took them, oh, dude, to spend them like, I mean, it's like April now and any letters to come to April usually are rejection letters, so I'm just like..."
Ses03M_impro08a_F004,neu,two two six six.,Ses03F,2 6 6 6 2 2 2 2 2 2 2 2 2 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6
Ses03M_impro08a_F013,ang,"you sign the contract and then down the line the phone doesn't work and you're stuck, you can't go to a new...no. no contracts for me. you give me a new phone.",Ses03F,"You sign the contract, the phone breaks, you're trapped, you can't go to a new... no, no contract, you give me a new phone."
Ses03M_impro08a_F014,ang,i want to talk to a supervisor,Ses03F,I'd like to talk to my boss.
Ses03M_impro08a_F015,ang,i would like to talk to your supervisor. obviously you're incompetent and don't understand what i'm asking.,Ses03F,"I'd like to talk to your superiors, and obviously you're incompetent, and you don't understand what I'm asking."
Ses03M_impro08a_F020,ang,this is ridiculous.well what are we supposed to do? we starve then because i can't use my phone cause,Ses03F,This is ridiculous. What do we do?
Ses03M_impro08a_F021,ang,"i am a realtor and this is my business. people are calling me all the time but you know, and i don't have a land line. i can't afford to have a land line",Ses03F,"I'm a real estate agent, and this is my business, and people keep calling me, but, you know, I don't have land lines. I can't afford land lines."
Ses03M_impro08a_F022,ang,that you better be sorry.,Ses03F,You'd better apologize.
Ses03M_impro08a_M000,neu,hello. this is viacom services. how can i help you?,Ses03M,"Hello, this is Internet service. Can I help you?"
Ses03M_impro08a_M001,neu,"i'm sorry ma'am, what can i help you with?",Ses03M,"Excuse me, ma'am. Can I help you?"
Ses03M_impro08a_M002,neu,okay. can you give me the last four digits of your social security number so i can verify who i'm speaking with?,Ses03M,Can you give me the last four digits of your social security number so I can confirm who I'm talking to?
Ses03M_impro08a_M003,neu,okay. and your name is?,Ses03M,What was your name again?
Ses03M_impro08a_M004,neu,olivia. um. okay. so how long has this problem been?,Ses03M,"So, how long has it been?"
Ses03M_impro08a_M005,neu,so what exactly is the problem?,Ses03M,So what's the problem?
Ses03M_impro08a_M006,neu,um- i think part of it has to do with the network being down. it's been having some trouble the last few weeks--,Ses03M,"Well, I think a part of it has to do with the network being shut down, and it's been having some trouble in the last few weeks..."
Ses03M_impro08a_M007,neu,i understand--we're not-,Ses03M,I understand... we're not...
Ses03M_impro08a_M008,neu,no. okay. we're not charging you for any of these months. we're going to give you three months free.,Ses03M,We don't charge you for these months. We'll set you free for three months.
Ses03M_impro08a_M009,neu,we can give you a new phone--,Ses03M,We can give you a new call...
Ses03M_impro08a_M010,neu,we can do that. we can do that. you just have to sign a one-year contract though with the--,Ses03M,We can do it. We can do it. You just have to sign a contract for a year.
Ses03M_impro08a_M012,neu,"um- let me connect you to my supervisor. actually, he's out right now so i'm supervisor until he comes back. um-",Ses03M,"Actually, he's out there right now, so I'm in charge until he gets back."
Ses03M_impro08a_M013,neu,"so you could----speak with me some more, you could call back later on maybe.",Ses03M,"So, you could-- and I said some more, and you could call back later maybe."
Ses03M_impro08a_M016,neu,"mmm hmmm. mmm hmmm. the power outages, everything, hurricane katrina. everything's really messed up.",Ses03M,"Power out, everything. Hurricane Katrina. It's a mess."
Ses03M_impro08a_M017,neu,don't you-,Ses03M,Don't you...
Ses03M_impro08a_M018,neu,i'm really sorry ma'am. there's not----a lot we can do for it.,Ses03M,"I'm really sorry, ma'am."
Ses03M_impro08a_M019,neu,"what i can do for you, if you want to make a call right now i could contact you through our computer. i can call through my phone and you can speak through me.",Ses03M,"If you want to call now, I can reach you on our computer, and I can reach you on my phone, and you can talk through me."
Ses03M_impro08a_M020,neu,i'm sorry it has to do with an electrical power outage and stuff--,Ses03M,I'm sorry it had to do with the blackout...
Ses03M_impro08a_M021,neu,"well, okay i'm going to give you a free phone card that you can use at any payphone and that's on us. okay?",Ses03M,"Okay, well, I'll give you a free phone card you can use any public phone that's ours."
Ses03M_impro08a_M022,neu,"i'm, i'm sorry you chose to live there um--",Ses03M,I'm sorry you chose to live there...
Ses03M_impro08a_M023,neu,well i'm sure maybe there's a phone at work you could use.,Ses03M,"Well, I'm sure there may be cell phones at work you can use."
Ses03M_impro08a_M024,neu,all right um--,Ses03M,"Okay, um--"
Ses03M_impro08a_M025,neu,my name is sara.,Ses03M,My name is Sarah.
Ses03M_impro08a_M026,neu,sara brown.,Ses03M,Brown Sarah.
Ses03M_impro08a_M027,neu,"you know maam, we record this conversation so anything you say can be proven in a law of court so keep that in mind.",Ses03M,"Ma'am, we're recording this conversation so everything you say can be proved in court law so remember this."
Ses03M_impro08b_F005,ang,"yeah, yeah, yeah you better be sorry.",Ses03F,"Yeah, yeah, yeah, yeah, you better be sorry."
Ses03M_impro08b_F006,ang,no i did not drop my phone in water. i'm not five years old and just dropped my phone anywhere i see it. okay this is my business.,Ses03F,I didn't leave my phone in the water. I threw it anywhere before I was five years old.
Ses03M_impro08b_F021,neu,"alright. well- i guess - i guess that's okay but,",Ses03F,"Well, I guess-- I think it's okay, but..."
Ses03M_impro08b_F023,neu,okay.,Ses03F,"Okay, okay."
Ses03M_impro08b_F024,neu,alright thanks.,Ses03F,Thank you.
Ses03M_impro08b_M000,neu,hello?,Ses03M,Hello?
Ses03M_impro08b_M001,neu,i'm sorry ma'am. what's the nature of your problem? but first can i get you to tell me your first and last name?,Ses03M,"Excuse me, ma'am, what is your problem?"
Ses03M_impro08b_M002,neu,i know i just need to verify every time. i'm sorry.,Ses03M,I know I have to check every time. I'm sorry.
Ses03M_impro08b_M003,neu,alright ms. brown what's the nature of your problem?,Ses03M,"Okay, brown, what's the nature of your problem?"
Ses03M_impro08b_M004,neu,oh. i'm sorry. um- did you drop it in water?,Ses03M,"Well, did you throw it in the water?"
Ses03M_impro08b_M005,neu,"um- well it's probably easy. can you any more symptoms either you're not receiving calls----ok, you're not receiving calls, not getting calls.",Ses03M,You didn't get the phone...
Ses03M_impro08b_M006,neu,is the phone turned on?,Ses03M,Is the phone on?
Ses03M_impro08b_M007,neu,"well, um- okay. your sim card is in- didn't fall out-",Ses03M,"All right, your SIM card is... it didn't come out..."
Ses03M_impro08b_M008,neu,alright. um- well that could be the problem. cause--,Ses03M,"Well, that could be a problem."
Ses03M_impro08b_M009,neu,you might have an older phone where we would use sim cards but probably not.,Ses03M,"Maybe you've got an old phone that we use for the Sim card, but maybe not."
Ses03M_impro08b_M010,neu,okay. how about this we'll send you a brand new camera phone with palm pilot-- and-,Ses03M,"Okay, okay, so how about we send you a brand-new camera phone with the palm pilot... and..."
Ses03M_impro08b_M011,neu,"so we'll send it- and we'll give you, how about a free year's service?",Ses03M,"So we'll send it-- we'll give you, how about a free one-year service?"
Ses03M_impro08b_M012,neu,tell them my name. my name is brent backersen.,Ses03M,Tell them my name. I'm Brent Reersen.
Ses03M_impro08b_M013,neu,okay. tell them my - my id number is two one three five.,Ses03M,"Tell them my ID number is 2, 13, 5."
Ses03M_impro08b_M014,neu,"tell them that. you can go in, get a brand new phone, they'll hook you up with service even give you a free three months--",Ses03M,Tell them you can go in and buy a brand-new phone.
Ses03M_impro08b_M015,neu,it will be free. no contract okay?,Ses03M,"It's free, no contract, okay?"
Ses03M_impro08b_M016,neu,"go in there, yeah, go in there. tell them brent backersen sent you.",Ses03M,Get in. Get in. Tell them Brent sent you.
Ses03M_impro08b_M017,neu,"the top of the line camera phone, game boy, anything you want. for free. and palm pilot.",Ses03M,"Top of the line, game boy, whatever you want... free of charge and palm driver."
Ses03M_impro08b_M018,neu,they might only have orange.,Ses03M,They're probably only orange.
Ses03M_impro08b_M019,neu,"okay. they can figure out pink for you. so go in there and just tell them that and they'll hook you up with other goodies, stuff like that free service, no contract, no nothing. just for being a good customer",Ses03M,"They can help you find pink, so go in and tell them, and tell them, they'll help you find other good things, like free service, no contracts, nothing, just because you're a good customer."
Ses03M_impro08b_M020,neu,and battling through with us.,Ses03M,Fight us.
Ses03M_impro08b_M021,neu,yes. you just tell them brent backersen sent you.,Ses03M,"Yeah, you just told them Brent's back sent you."
Ses03M_impro08b_M022,neu,alright? great. have a nice evening.,Ses03M,All right. Have a good night.
Ses03M_script01_1_F000,neu,what's he going to say? maybe we ought to talk to him before he sees it.,Ses03F,Maybe we should talk to him before he sees it.
Ses03M_script01_1_F004,sad,did you talk to him?,Ses03F,Did you talk to him?
Ses03M_script01_1_F005,sad,he cried hard?,Ses03F,Did he cry so hard?
Ses03M_script01_1_F008,sad,"he's getting just like he did after he died, you know? what, what, what's the meaning of this?",Ses03F,"He's like after he died, you know?"
Ses03M_script01_1_F016,ang,no. it's his god damned newspapers is what it is. now every month there's a new boy comes home and larry's going to be the next one.,Ses03F,"Now there's a new boy coming home every month, and Larry's gonna be next."
Ses03M_script01_1_F017,ang,why?,Ses03F,Why?
Ses03M_script01_1_F020,ang,"well what do you want me to do? i mean, you're old enough to know your own mind.",Ses03F,What do you want me to do?
Ses03M_script01_1_F021,neu,"well, i mean, you got to make sure your dad's not going--",Ses03F,"I mean, you have to make sure your dad doesn't go..."
Ses03M_script01_1_F028,neu,did you ask annie yet?,Ses03F,Did you ask Annie?
Ses03M_script01_1_F030,neu,"look, you never had seen many, many women. you know? i mean...",Ses03F,"Look, you've never seen much, a lot of women, you know?"
Ses03M_script01_1_F038,ang,you're just going to leave the business? you have a business here. you can't do that.,Ses03F,You're just leaving the business. You have a business here. You can't do that.
Ses03M_script01_1_F040,sad,tell me something. you can leave this business?,Ses03F,"Tell me, can you get out of this shop?"
Ses03M_script01_1_F043,ang,"i mean what the hell have we worked for then? i mean, it's all for you chris. the whole shooting match is for you.",Ses03F,"I mean, what exactly were we working for?"
Ses03M_script01_1_F045,sad,i don't understand you do i?,Ses03F,Don't I know what you mean?
Ses03M_script01_1_F046,sad,yeah. i can see that.,Ses03F,"Yeah, I can see that."
Ses03M_script01_1_M000,sad,he saw it.,Ses03M,He saw it.
Ses03M_script01_1_M001,sad,he was out there when it happened.,Ses03M,He was outside when it happened.
Ses03M_script01_1_M002,sad,about four in the morning. i heard a crack and i looked out and he was standing right there when it happened.,Ses03M,"At about 4:00 in the morning, I heard a crack, and I looked at him, and when it happened, he stood there."
